Gender,Age,Height (cm),Weight (kg),Workout,YouTube Link
Male,15,110,270,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,15,110,270,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,15,110,270,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,15,110,270,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,15,130,270,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,15,130,270,Meditation and relaxation techniques,https://www.youtube.com/watch?v=inpok4MKVLM
Male,15,130,270,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,15,150,270,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,15,150,270,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,15,170,270,Running and jogging routines,https://www.youtube.com/watch?v=3XcY1Z5OOjY
Male,15,170,270,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,15,190,270,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,15,190,270,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,15,190,270,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,15,210,270,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,15,210,270,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,15,230,270,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,15,230,270,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,90,20,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,90,20,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,90,20,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,25,90,20,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,90,20,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,110,20,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,110,20,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,130,20,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,130,20,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,150,20,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,150,20,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,150,20,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,150,20,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,150,20,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,170,20,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,170,20,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,25,170,20,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,170,20,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,190,20,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,190,20,Running and jogging routines,https://www.youtube.com/watch?v=3XcY1Z5OOjY
Male,25,190,20,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,210,20,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,210,20,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,210,20,Running and jogging routines,https://www.youtube.com/watch?v=3XcY1Z5OOjY
Male,25,210,20,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,25,210,20,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,230,20,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,25,230,20,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,230,20,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,25,90,70,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,90,70,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,25,90,70,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,90,70,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,90,70,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,110,70,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,110,70,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,130,70,Meditation and relaxation techniques,https://www.youtube.com/watch?v=inpok4MKVLM
Male,25,130,70,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,25,130,70,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,150,70,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,150,70,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,170,70,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,170,70,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,25,170,70,Meditation and relaxation techniques,https://www.youtube.com/watch?v=inpok4MKVLM
Male,25,190,70,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,190,70,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,190,70,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,190,70,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,210,70,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,210,70,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,210,70,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,210,70,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,230,70,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,230,70,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,230,70,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,230,70,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,90,120,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,90,120,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,90,120,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,110,120,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,110,120,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,110,120,Meditation and relaxation techniques,https://www.youtube.com/watch?v=inpok4MKVLM
Male,25,130,120,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,130,120,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,130,120,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,130,120,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,150,120,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,25,150,120,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,150,120,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,150,120,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,150,120,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,170,120,Meditation and relaxation techniques,https://www.youtube.com/watch?v=inpok4MKVLM
Male,25,170,120,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,25,170,120,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,170,120,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,190,120,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,190,120,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,190,120,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,190,120,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,25,190,120,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,210,120,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,210,120,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,210,120,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,210,120,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,25,210,120,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,230,120,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,230,120,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,90,170,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,25,90,170,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,90,170,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,90,170,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,25,110,170,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,25,110,170,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,110,170,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,25,130,170,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,130,170,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,130,170,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,130,170,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,130,170,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,25,150,170,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,150,170,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,150,170,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,25,150,170,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,170,170,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,170,170,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,170,170,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,170,170,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,190,170,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,25,190,170,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,190,170,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,190,170,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,25,210,170,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,210,170,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,210,170,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,210,170,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,230,170,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,230,170,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,230,170,Running and jogging routines,https://www.youtube.com/watch?v=3XcY1Z5OOjY
Male,25,230,170,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,25,230,170,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,90,220,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,90,220,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,90,220,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,90,220,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,90,220,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,25,110,220,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,110,220,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,130,220,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,25,130,220,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,25,130,220,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,150,220,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,150,220,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,150,220,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,25,150,220,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,25,150,220,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,170,220,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,25,170,220,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,190,220,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,25,190,220,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,190,220,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,25,210,220,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,25,210,220,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,25,210,220,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,230,220,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,230,220,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,90,270,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,25,90,270,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,90,270,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,25,90,270,Running and jogging routines,https://www.youtube.com/watch?v=3XcY1Z5OOjY
Male,25,110,270,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,110,270,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,130,270,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,130,270,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,130,270,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,130,270,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,25,130,270,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,150,270,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,150,270,Meditation and relaxation techniques,https://www.youtube.com/watch?v=inpok4MKVLM
Male,25,150,270,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,170,270,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,25,170,270,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,170,270,Barre workouts,https://www.youtube.com/watch?v=oTSRf8MdPbc
Male,25,190,270,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,25,190,270,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,210,270,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,210,270,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,25,210,270,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,25,210,270,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,25,210,270,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,25,230,270,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,25,230,270,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,25,230,270,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,35,90,20,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,35,90,20,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,35,90,20,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,35,110,20,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,35,110,20,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,35,110,20,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,35,110,20,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,35,110,20,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,35,130,20,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,35,130,20,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,35,130,20,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,35,150,20,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,35,150,20,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,35,150,20,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,35,150,20,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,35,150,20,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,35,170,20,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,35,170,20,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,35,170,20,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,35,170,20,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,35,170,20,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,35,190,20,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,35,190,20,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,35,190,20,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,35,190,20,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,35,210,20,Cycling indoors,https://www.youtube.com/watch?v=1A3aMY3lDWo
Male,35,210,20,Yoga for flexibility,https://www.youtube.com/watch?v=4pKly2JojMw
Male,35,210,20,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,35,210,20,Zumba dance fitness,https://www.youtube.com/watch?v=FHo9QaJ1DyI
Male,35,230,20,Basic cardio for everyone,https://www.youtube.com/watch?v=FOuAKcXNSp0
Male,35,230,20,Yoga for beginners,https://www.youtube.com/watch?v=v7AYKMP6rOE
Male,35,230,20,Walking exercises,https://www.youtube.com/watch?v=dnFrJN3ODa0
Male,35,230,20,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,35,230,20,HIIT workout for weight loss,https://www.youtube.com/watch?v=ml6cT4AZdqI
Male,35,90,70,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,35,90,70,Low-impact cardio workouts,https://www.youtube.com/watch?v=brxWLHDeTco
Male,35,90,70,Pilates for core strength,https://www.youtube.com/watch?v=lCg_gh_fppI
Male,35,90,70,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,35,110,70,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,35,110,70,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,35,110,70,Dance fitness workouts,https://www.youtube.com/watch?v=ZWk19OVon2k
Male,35,130,70,Meditation and relaxation techniques,https://www.youtube.com/watch?v=inpok4MKVLM
Male,35,130,70,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,35,130,70,Powerlifting basics,https://www.youtube.com/watch?v=6HkgXGyoUco
Male,35,150,70,Full-body stretching routine,https://www.youtube.com/watch?v=QKKZ9AGYTi4
Male,35,150,70,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
Male,35,150,70,Strength training exercises,https://www.youtube.com/watch?v=U0bhE67HuDY
Male,35,170,70,Aerobics for energy,https://www.youtube.com/watch?v=faQ9lkOrpiI
Male,35,170,70,Bodybuilding routines,https://www.youtube.com/watch?v=ZyXH5nJe2m4
